Temperature,Depth Of Cut,Feed Rate,Lenght Of Cut,Load X,Load Y
0.06334570373487211,0.2,0.2,0.8333333333333333,0.21953615577160862,0.7897371808388597
0.06344295507167436,0.2,0.2,0.8333333333333333,0.23069545271266947,0.8426052906972681
0.06375889749239147,0.2,0.2,0.8333333333333333,0.23343620968751547,0.8580001849345332
0.06416888987252019,0.2,0.2,0.8333333333333333,0.22311205754624325,0.6405756933908399
0.06705120706692452,0.2,0.2,0.8333333333333333,0.2276973429637879,0.681415635411437
0.06758075528885316,0.2,0.2,0.8333333333333333,0.23005157009124969,0.07068846501135931
0.06799215990913945,0.2,0.2,0.8333333333333333,0.2322435748475295,0.7323677627869466
0.06858302728402581,0.2,0.2,0.8333333333333333,0.2338377601248239,0.7463269208033452
0.06858178638049563,0.2,0.2,0.8333333333333333,0.236549477292483,0.7863654518741763
0.06948930632037718,0.2,0.2,0.8333333333333333,0.2382708368978028,0.8026427986179253
0.07021592059457703,0.2,0.2,0.8333333333333333,0.00018949976248441841,0.815008139352205
0.07095752446716369,0.2,0.2,0.8333333333333333,0.24078728639644653,0.8417388463995186
0.0714361332148859,0.2,0.2,0.8333333333333333,0.24138810999341678,0.8429494671850577
0.07228012235990966,0.2,0.2,0.8333333333333333,0.2426258066031755,0.8665425653204285
0.07274567747536959,0.2,0.2,0.8333333333333333,0.24350100630942884,0.8784886910884759
0.07339059753201006,0.2,0.2,0.8333333333333333,0.2440257255841162,0.8777503124606016
0.07426294930583939,0.2,0.2,0.8333333333333333,0.24513324374786472,0.8998076230705158
0.07451824044565765,0.2,0.2,0.8333333333333333,0.2557738296502079,0.9564486676250136
0.0745930271070814,0.2,0.2,0.8333333333333333,0.2578276449791846,0.9790972814450546
0.074939976961861,0.2,0.2,0.8333333333333333,0.0001984820752591237,0.7951259441040778
0.07813601565404632,0.2,0.2,0.8333333333333333,0.249274921076313,0.8043386682307261
0.07922372313944111,0.2,0.2,0.8333333333333333,0.2546723197224291,0.8681994149244391
0.07919402150365339,0.2,0.2,0.8333333333333333,0.2576544075087248,0.9173135998346302
0.07948252889161853,0.2,0.2,0.8333333333333333,0.2599575646304441,0.09517702232281071
0.07994002045439137,0.2,0.2,0.8333333333333333,0.26012279111961095,0.9554121361094611
0.08098710129186792,0.2,0.2,0.8333333333333333,0.26108410887476335,0.9700096214491438
0.08170805696186081,0.2,0.2,0.8333333333333333,0.2620143840774056,0.9840288102482964
0.08238339010371275,0.2,0.2,0.8333333333333333,0.26264524885422436,0.9963231145563171
0.0831053964885038,0.2,0.2,0.8333333333333333,0.26345936482811905,0.10089995694535941
0.08379983043770366,0.2,0.2,0.8333333333333333,0.26411526392147827,0.1015562935034699
0.08457178192069242,0.2,0.2,0.8333333333333333,0.26465800790407473,0.10277892044555985
0.08527093962723618,0.2,0.2,0.8333333333333333,0.26530289189815615,0.10358633447360124
0.08598141969026861,0.2,0.2,0.8333333333333333,0.26614704905189934,0.10494202965079591
0.08662679176237052,0.2,0.2,0.8333333333333333,0.2667839220646878,0.10578045958326021
0.08735164945547175,0.2,0.2,0.8333333333333333,0.2674107813508601,0.1064788176892985
0.08808038995703625,0.2,0.2,0.8333333333333333,0.26809872436939103,0.10713715527350078
0.08883732588374034,0.2,0.2,0.8333333333333333,0.2684151581304621,0.1080606288148666
0.08956265284922951,0.2,0.2,0.8333333333333333,0.2690099734914626,0.108116657545437
0.08935684043554479,0.2,0.2,0.8333333333333333,0.27896161500261324,0.11364349161098929
0.08993943855227984,0.2,0.2,0.8333333333333333,0.2806929883345492,0.11424479995157526
0.09067677597607494,0.2,0.2,0.8333333333333333,0.2755659603070697,0.1040345643181645
0.09333699572879049,0.2,0.2,0.8333333333333333,0.2694145280467559,0.09399041385037317
0.09596101059471791,0.2,0.2,0.8333333333333333,0.27154544907067707,0.9565577235470166
0.09671964799636874,0.2,0.2,0.8333333333333333,0.2733469184889262,0.9743378408857077
0.0975063188400759,0.2,0.2,0.8333333333333333,0.27472981413461944,0.9939048745243765
0.09848722190219496,0.2,0.2,0.8333333333333333,0.27591543936597407,0.10109205545017223
0.09943643573663839,0.2,0.2,0.8333333333333333,0.27750662052528363,0.103208140542251
0.10028252435353989,0.2,0.2,0.8333333333333333,0.27869124438397663,0.10518215278181194
0.1011196790305873,0.2,0.2,0.8333333333333333,0.00023032572589854725,0.10731924864785461
0.1018764470285444,0.2,0.2,0.8333333333333333,0.0002313170848335481,0.10903813006071102
0.10269899763274372,0.2,0.2,0.8333333333333333,0.2822791626305507,0.00010996356842860611
0.10348091571586916,0.2,0.2,0.8333333333333333,0.00023343999487617634,0.1122177605205816
0.10427624685388158,0.2,0.2,0.8333333333333333,0.00023432120281839937,0.11372353265466129
0.10503610115888332,0.2,0.2,0.8333333333333333,0.28517713511327053,0.1146039841350534
0.10584803230006257,0.2,0.2,0.8333333333333333,0.00023597346771006761,0.116310859391359
0.10659101476905097,0.2,0.2,0.8333333333333333,0.2865109634985445,0.11751447658557686
0.10736250669573645,0.2,0.2,0.8333333333333333,0.2871588516106108,0.1187220958319783
0.10812931771736191,0.2,0.2,0.8333333333333333,0.2876535297054496,0.00011912826792905123
0.10889745157666436,0.2,0.2,0.8333333333333333,0.28810014191253086,0.12099326044617158
0.10969059717569078,0.2,0.2,0.8333333333333333,0.2891425708532742,0.1218847175700686
0.11045499121249244,0.2,0.2,0.8333333333333333,0.2892727492992844,0.12315837067749945
0.11123789323046096,0.2,0.2,0.8333333333333333,0.2899296497653053,0.12385472775744594
0.11202820050012614,0.2,0.2,0.8333333333333333,0.2905915570946342,0.1252014183172275
0.1126993935747953,0.2,0.2,0.8333333333333333,0.2918232454684232,0.12567165944880057
0.11350850567376648,0.2,0.2,0.8333333333333333,0.2923499674884338,0.12667017146860887
0.11427414394947062,0.2,0.2,0.8333333333333333,0.2928847004897373,0.1269983397476641
0.11366978151304234,0.2,0.2,0.8333333333333333,0.29724567843107974,0.1179006746212943
0.12486644681496022,0.2,0.2,0.8333333333333333,0.3002658183785169,0.12210282941407483
0.1211864094858441,0.2,0.2,0.8333333333333333,0.3013262720271694,0.12397779086209165
0.12209915000853341,0.2,0.2,0.8333333333333333,0.3027762596411909,0.126107883136813
0.12295164906607428,0.2,0.2,0.8333333333333333,0.30403899056749006,0.1277597301755941
0.12389676981858025,0.2,0.2,0.8333333333333333,0.304829073597506,0.12895234172630707
0.12491374558523101,0.2,0.2,0.8333333333333333,0.3057022705584361,0.1300018799114563
0.12586607298976266,0.2,0.2,0.8333333333333333,0.30660250458122984,0.13130955046244777
0.1268099561016027,0.2,0.2,0.8333333333333333,0.30736054368607396,0.13269926308320304
0.12769169723862803,0.2,0.2,0.8333333333333333,0.3081796665232768,0.13355170019830995
0.12862119945753503,0.2,0.2,0.8333333333333333,0.3090979252539796,0.13494441435820292
0.12948545998058514,0.2,0.2,0.8333333333333333,0.3100392155558997,0.1364942090663022
0.13021919338954052,0.2,0.2,0.8333333333333333,0.310914415262153,0.1380950299397424
0.13104336164932928,0.2,0.2,0.8333333333333333,0.31143312630087067,0.13949674871704848
0.1318234117789229,0.2,0.2,0.8333333333333333,0.0002630305570269614,0.14154279789591423
0.1325332265076797,0.2,0.2,0.8333333333333333,0.31353300477228174,0.14331570701324925
0.13322233241707568,0.2,0.2,0.8333333333333333,0.314335104274237,0.14484148940824693
0.13395945456433808,0.2,0.2,0.8333333333333333,0.00026527363178898366,0.14609913430694338
0.13473502956684397,0.2,0.2,0.8333333333333333,0.31569596972137465,0.14751586077993795
0.13546359880428918,0.2,0.2,0.8333333333333333,0.31642096352838545,0.14897660982695213
0.13614348045142047,0.2,0.2,0.8333333333333333,0.3171028983109467,0.1501151936731865
0.13688091104811706,0.2,0.2,0.8333333333333333,0.3176676724920987,0.15160095554634817
0.13757624852068318,0.2,0.2,0.8333333333333333,0.31845575277679133,0.15249941626156646
0.13831542010923809,0.2,0.2,0.8333333333333333,0.3190495667651303,0.15376006269940062
0.13903365962600903,0.2,0.2,0.8333333333333333,0.31892339380976653,0.00015395612705683452
0.13981908151778757,0.2,0.2,0.8333333333333333,0.31992576784404525,0.15584713291314828
0.14054735368956933,0.2,0.2,0.8333333333333333,0.00027095141478035266,0.1566975690021634
0.14128904116398905,0.2,0.2,0.8333333333333333,0.3213116676077233,0.1576250445957128
0.14203565853626543,0.2,0.2,0.8333333333333333,0.3216451247040418,0.15870359765919312
0.14277601962011152,0.2,0.2,0.8333333333333333,0.3216801727471984,0.00015898870767771216
0.14353371557666267,0.2,0.2,0.8333333333333333,0.3221678412334059,0.16059556782899026
0.1443027858054982,0.2,0.2,0.8333333333333333,0.32289684053106316,0.16130593209157934
0.14507312391087507,0.2,0.2,0.8333333333333333,0.3233214225395888,0.16245652209436448
0.14583914560938321,0.2,0.2,0.8333333333333333,0.3235377190344981,0.16316888738304539
0.14660137955754005,0.2,0.2,0.8333333333333333,0.3241004904703269,0.16432447995106003
0.1473792582872261,0.2,0.2,0.8333333333333333,0.32464323445292337,0.16508987243117362
0.1481725209868252,0.2,0.2,0.8333333333333333,0.3251679537276107,0.16596732237242803
0.1489586403339652,0.2,0.2,0.8333333333333333,0.32527009373909566,0.16655562404341728
0.1497591085979686,0.2,0.2,0.8333333333333333,0.0002761785800739938,0.1673660396105964
0.1505593593376883,0.2,0.2,0.8333333333333333,0.32632554052444007,0.16778625508987444
0.15048850993830684,0.2,0.2,0.8333333333333333,0.0002848504673235979,0.1723806109966478
0.1513386599511085,0.2,0.2,0.8333333333333333,0.31736826206627516,0.14066334692856802
0.15698568512293173,0.2,0.2,0.8333333333333333,0.32178231275868335,0.14591103785431417
0.15771568081212106,0.2,0.2,0.8333333333333333,0.32591798185116194,0.15044936503051712
0.15813809455392752,0.2,0.2,0.8333333333333333,0.3283362968289672,0.15369402883837122
0.1593551117425095,0.2,0.2,0.8333333333333333,0.32918946633666496,0.00015399614757867052
0.16079261618552457,0.2,0.2,0.8333333333333333,0.32976325287177155,0.15556999079943395
0.1621835338877573,0.2,0.2,0.8333333333333333,0.0002804944962455635,0.1558861529219384
0.1635539278837946,0.2,0.2,0.8333333333333333,0.00028064470214480603,0.15661152488021599
0.16489855003775275,0.2,0.2,0.8333333333333333,0.3307275747449088,0.15705475215954973
0.16623924138288904,0.2,0.2,0.8333333333333333,0.3314465603159499,0.15721183270775604
0.16756958038482558,0.2,0.2,0.8333333333333333,0.33180605310147043,0.1577010835872012
0.16890192285792271,0.2,0.2,0.8333333333333333,0.3322226241287031,0.1577491082134044
0.17025122954234562,0.2,0.2,0.8333333333333333,0.33250501121927917,0.158304392953879
0.17156563249773715,0.2,0.2,0.8333333333333333,0.3328995520479563,0.15863356174598012
0.1728709761467791,0.2,0.2,0.8333333333333333,0.3332900873859869,0.15907979056445157
0.17417282882110074,0.2,0.2,0.8333333333333333,0.33367561586070954,0.1591248136515171
0.1754765499565109,0.2,0.2,0.8333333333333333,0.3340411168821998,0.15979915944445378
0.17678157884791446,0.2,0.2,0.8333333333333333,0.33429947102889696,0.16025239185424653
0.17807045757636972,0.2,0.2,0.8333333333333333,0.0002852009477551638,0.16026940057602682
0.179336627422184,0.2,0.2,0.8333333333333333,0.3351616528905493,0.16115285359555664
0.18059477091196377,0.2,0.2,0.8333333333333333,0.3358185533565701,0.16116285872601563
0.18188109974825792,0.2,0.2,0.8333333333333333,0.33600180455364603,0.1617891798927491
0.18313684329261606,0.2,0.2,0.8333333333333333,0.33661764874054056,0.16191124248434893
0.18438610657103977,0.2,0.2,0.8333333333333333,0.33711032409005615,0.16242050362471208
0.185645439846143,0.2,0.2,0.8333333333333333,0.33718142154903097,0.16300880529570136
0.18690099160659104,0.2,0.2,0.8333333333333333,0.3374718196208999,0.1634890515577334
0.18817090649548898,0.2,0.2,0.8333333333333333,0.33772416553162743,0.16396129371539828
0.18942440837959595,0.2,0.2,0.8333333333333333,0.3380005443862337,0.1641814065854963
0.19067091410267573,0.2,0.2,0.8333333333333333,0.3382799273588249,0.16445254562093523
0.19192977346487297,0.2,0.2,0.8333333333333333,0.33886973585651736,0.16517891809225874
0.19312696229988627,0.2,0.2,0.8333333333333333,0.33873955741050715,0.16512589090082602
0.19442227757189495,0.2,0.2,0.8333333333333333,0.3392282272693763,0.16540703506672397
0.1956882297484094,0.2,0.2,0.8333333333333333,0.33955767887504834,0.1657612166849726
0.19691804244043706,0.2,0.2,0.8333333333333333,0.3398901345987052,0.1660063423812181
0.1981584459547874,0.2,0.2,0.8333333333333333,0.00029044814050203737,0.16616342292942446
0.1994134525993806,0.2,0.2,0.8333333333333333,0.34046792662445824,0.16627347936447345
0.20067893390832905,0.2,0.2,0.8333333333333333,0.3406631942934736,0.1666716835567417
0.2019126982915098,0.2,0.2,0.8333333333333333,0.34107275571207496,0.16690580360948234
0.20313095232316863,0.2,0.2,0.8333333333333333,0.34118691219549935,0.16697383849660355
0.2044092735105166,0.2,0.2,0.8333333333333333,0.34144025947888845,0.16700285337493465
0.20568898148768097,0.2,0.2,0.8333333333333333,0.3416425367565351,0.16718394623624258
0.20693299764533432,0.2,0.2,0.8333333333333333,0.00029163977396936175,0.16717394110578357
0.20822414652972193,0.2,0.2,0.8333333333333333,0.3417727152025453,0.1673640385845046
0.20945937680905027,0.2,0.2,0.8333333333333333,0.3418948826672626,0.167500108358747
0.210720596164709,0.2,0.2,0.8333333333333333,0.34234249624700547,0.1683585485521293
0.21186440381543184,0.2,0.2,0.8333333333333333,0.34285620042241505,0.00016763314039428922
0.21311177978066245,0.2,0.2,0.8333333333333333,0.0002940230409040104,0.16965921551179947
0.21414191997194393,0.2,0.2,0.8333333333333333,0.34481588672119967,0.17114397687191527
0.21514672525492406,0.2,0.2,0.8333333333333333,0.34601052430650886,0.17285285315431267
0.21611316759269794,0.2,0.2,0.8333333333333333,0.34700789147747946,0.17437663452321855
0.2170757014541431,0.2,0.2,0.8333333333333333,0.3484018022224505,0.1763066241887599
0.21795048391682606,0.2,0.2,0.8333333333333333,0.00029957064544936906,0.17777837887927897
0.05156481809261978,0.5,0.2,0.0,0.5991174782568449,0.6717566824663171
0.05178568485441976,0.5,0.2,0.0,0.7686929288930681,0.7387240221675501
0.05181925755235942,0.5,0.2,0.0,0.8910446461800907,0.13850824182769916
0.05182881143642194,0.5,0.2,0.0,0.9622452465390507,0.014604706223427915
0.05194503321101814,0.5,0.2,0.0,1.0,0.14127966296484248
0.052114256517521725,0.5,0.2,0.0,0.10093758322032677,0.14005603550970663
0.052009095852749494,0.5,0.2,0.0,0.11247940451812537,0.18732027179802846
0.05222016619091068,0.5,0.2,0.0,0.11443208120827869,0.1853732734107068
0.05229960758197232,0.5,0.2,0.0,0.12667085787856278,0.23128281503487985
0.05247771922073852,0.5,0.2,0.0,0.13005649884749015,0.24204533386962745
0.052617309991668505,0.5,0.2,0.0,0.1392050394840239,0.030226716922112436
0.05277216661682555,0.5,0.2,0.0,0.1411607202921621,0.2880619303897118
0.05320696822157012,0.5,0.2,0.0,9.23065319478635e-05,0.2674333524093431
0.0537334303539784,0.5,0.2,0.0,0.14311539972763865,0.026496804286996776
0.05415603761988923,0.5,0.2,0.0,0.14478969481786244,0.2679786320193586
0.053945246872940625,0.5,0.2,0.0,0.15021112640785736,0.306912596687516
0.05451058052233037,0.5,0.2,0.0,0.15179029109522751,0.31201521322160664
0.054277323142284686,0.5,0.2,0.0,0.1628344301802024,0.37273735049033097
0.05464172040233216,0.5,0.2,0.0,0.16592867170459924,0.3990058205104387
0.05481527969288997,0.5,0.2,0.0,0.16690300730435267,0.37820815582531286
0.05547594937776437,0.5,0.2,0.0,0.16773114249551,0.03598166796212994
0.056028983914123746,0.5,0.2,0.0,0.17200500101529176,0.37958085972428784
0.05661329924006208,0.5,0.2,0.0,0.0001246708963713279,0.39087365047336253
0.057127685076814545,0.5,0.2,0.0,0.17607558088476521,0.40744614856565214
0.05754833665439913,0.5,0.2,0.0,0.1780432781648428,0.4365700828187588
0.05778923334227065,0.5,0.2,0.0,0.17905266180775284,0.44968880987660126
0.058219695627588636,0.5,0.2,0.0,0.00013011836365052487,0.46037228818072273
0.05812096838852174,0.5,0.2,0.0,0.18279679418953915,0.4833440677145896
0.05827684367989917,0.5,0.2,0.0,0.1960059009689302,0.5658313657838253
0.058516216465147486,0.5,0.2,0.0,0.19912117131922097,0.5923399589349491
0.05875906217060057,0.5,0.2,0.0,0.1949794939907727,0.047305474615627535
0.06055593492974926,0.5,0.2,0.0,0.19897196679264,0.5112243642516424
0.060852509495806166,0.5,0.2,0.0,0.20111890977914706,0.541361818220246
0.061067910307406416,0.5,0.2,0.0,0.20326184727500765,0.5766269015490876
0.061333049931675376,0.5,0.2,0.0,0.00015381084082438526,0.5857865984843033
0.06111797866936485,0.5,0.2,0.0,0.20944832757847803,0.6595434197150144
0.06156973571195577,0.5,0.2,0.0,0.21187966040088432,0.06881650510248018
0.06191026374232515,0.5,0.2,0.0,0.2133316507602291,0.7059802317143767
0.06228458054475596,0.5,0.2,0.0,0.2150419952662711,0.7207578094023216
0.06264189637425707,0.5,0.2,0.0,0.21554268159707965,0.7322096817256945
0.06302160705384165,0.5,0.2,0.0,0.21620559029907016,0.7448881830433408
0.06334570373487211,0.5,0.2,0.0,0.21953615577160862,0.7897371808388597
0.06344295507167436,0.5,0.2,0.0,0.23069545271266947,0.8426052906972681
0.06375889749239147,0.5,0.2,0.0,0.23343620968751547,0.8580001849345332
0.06416888987252019,0.5,0.2,0.0,0.22311205754624325,0.6405756933908399
0.06705120706692452,0.5,0.2,0.0,0.2276973429637879,0.681415635411437
0.06758075528885316,0.5,0.2,0.0,0.23005157009124969,0.07068846501135931
0.06799215990913945,0.5,0.2,0.0,0.2322435748475295,0.7323677627869466
0.06858302728402581,0.5,0.2,0.0,0.2338377601248239,0.7463269208033452
0.06858178638049563,0.5,0.2,0.0,0.236549477292483,0.7863654518741763
0.06948930632037718,0.5,0.2,0.0,0.2382708368978028,0.8026427986179253
0.07021592059457703,0.5,0.2,0.0,0.00018949976248441841,0.815008139352205
0.07095752446716369,0.5,0.2,0.0,0.24078728639644653,0.8417388463995186
0.0714361332148859,0.5,0.2,0.0,0.24138810999341678,0.8429494671850577
0.07228012235990966,0.5,0.2,0.0,0.2426258066031755,0.8665425653204285
0.07274567747536959,0.5,0.2,0.0,0.24350100630942884,0.8784886910884759
0.07339059753201006,0.5,0.2,0.0,0.2440257255841162,0.8777503124606016
0.07426294930583939,0.5,0.2,0.0,0.24513324374786472,0.8998076230705158
0.07451824044565765,0.5,0.2,0.0,0.2557738296502079,0.9564486676250136
0.0745930271070814,0.5,0.2,0.0,0.2578276449791846,0.9790972814450546
0.074939976961861,0.5,0.2,0.0,0.0001984820752591237,0.7951259441040778
0.07813601565404632,0.5,0.2,0.0,0.249274921076313,0.8043386682307261
0.07922372313944111,0.5,0.2,0.0,0.2546723197224291,0.8681994149244391
0.07919402150365339,0.5,0.2,0.0,0.2576544075087248,0.9173135998346302
0.07948252889161853,0.5,0.2,0.0,0.2599575646304441,0.09517702232281071
0.07994002045439137,0.5,0.2,0.0,0.26012279111961095,0.9554121361094611
0.08098710129186792,0.5,0.2,0.0,0.26108410887476335,0.9700096214491438
0.08170805696186081,0.5,0.2,0.0,0.2620143840774056,0.9840288102482964
0.08238339010371275,0.5,0.2,0.0,0.26264524885422436,0.9963231145563171
0.0831053964885038,0.5,0.2,0.0,0.26345936482811905,0.10089995694535941
0.08379983043770366,0.5,0.2,0.0,0.26411526392147827,0.1015562935034699
0.08457178192069242,0.5,0.2,0.0,0.26465800790407473,0.10277892044555985
0.08527093962723618,0.5,0.2,0.0,0.26530289189815615,0.10358633447360124
0.08598141969026861,0.5,0.2,0.0,0.26614704905189934,0.10494202965079591
0.08662679176237052,0.5,0.2,0.0,0.2667839220646878,0.10578045958326021
0.08735164945547175,0.5,0.2,0.0,0.2674107813508601,0.1064788176892985
0.08808038995703625,0.5,0.2,0.0,0.26809872436939103,0.10713715527350078
0.08883732588374034,0.5,0.2,0.0,0.2684151581304621,0.1080606288148666
0.08956265284922951,0.5,0.2,0.0,0.2690099734914626,0.108116657545437
0.08935684043554479,0.5,0.2,0.0,0.27896161500261324,0.11364349161098929
0.08993943855227984,0.5,0.2,0.0,0.2806929883345492,0.11424479995157526
0.09067677597607494,0.5,0.2,0.0,0.2755659603070697,0.1040345643181645
0.09333699572879049,0.5,0.2,0.0,0.2694145280467559,0.09399041385037317
0.09596101059471791,0.5,0.2,0.0,0.27154544907067707,0.9565577235470166
0.09671964799636874,0.5,0.2,0.0,0.2733469184889262,0.9743378408857077
0.0975063188400759,0.5,0.2,0.0,0.27472981413461944,0.9939048745243765
0.09848722190219496,0.5,0.2,0.0,0.27591543936597407,0.10109205545017223
0.09943643573663839,0.5,0.2,0.0,0.27750662052528363,0.103208140542251
0.10028252435353989,0.5,0.2,0.0,0.27869124438397663,0.10518215278181194
0.1011196790305873,0.5,0.2,0.0,0.00023032572589854725,0.10731924864785461
0.1018764470285444,0.5,0.2,0.0,0.0002313170848335481,0.10903813006071102
0.10269899763274372,0.5,0.2,0.0,0.2822791626305507,0.00010996356842860611
0.10348091571586916,0.5,0.2,0.0,0.00023343999487617634,0.1122177605205816
0.10427624685388158,0.5,0.2,0.0,0.00023432120281839937,0.11372353265466129
0.10503610115888332,0.5,0.2,0.0,0.28517713511327053,0.1146039841350534
0.10584803230006257,0.5,0.2,0.0,0.00023597346771006761,0.116310859391359
0.10659101476905097,0.5,0.2,0.0,0.2865109634985445,0.11751447658557686
0.10736250669573645,0.5,0.2,0.0,0.2871588516106108,0.1187220958319783
0.10812931771736191,0.5,0.2,0.0,0.2876535297054496,0.00011912826792905123
0.10889745157666436,0.5,0.2,0.0,0.28810014191253086,0.12099326044617158
0.10969059717569078,0.5,0.2,0.0,0.2891425708532742,0.1218847175700686
0.11045499121249244,0.5,0.2,0.0,0.2892727492992844,0.12315837067749945
0.11123789323046096,0.5,0.2,0.0,0.2899296497653053,0.12385472775744594
0.11202820050012614,0.5,0.2,0.0,0.2905915570946342,0.1252014183172275
0.1126993935747953,0.5,0.2,0.0,0.2918232454684232,0.12567165944880057
0.11350850567376648,0.5,0.2,0.0,0.2923499674884338,0.12667017146860887
0.11427414394947062,0.5,0.2,0.0,0.2928847004897373,0.1269983397476641
0.11366978151304234,0.5,0.2,0.0,0.29724567843107974,0.1179006746212943
0.12486644681496022,0.5,0.2,0.0,0.3002658183785169,0.12210282941407483
0.1211864094858441,0.5,0.2,0.0,0.3013262720271694,0.12397779086209165
0.12209915000853341,0.5,0.2,0.0,0.3027762596411909,0.126107883136813
0.12295164906607428,0.5,0.2,0.0,0.30403899056749006,0.1277597301755941
0.12389676981858025,0.5,0.2,0.0,0.304829073597506,0.12895234172630707
0.12491374558523101,0.5,0.2,0.0,0.3057022705584361,0.1300018799114563
0.12586607298976266,0.5,0.2,0.0,0.30660250458122984,0.13130955046244777
0.1268099561016027,0.5,0.2,0.0,0.30736054368607396,0.13269926308320304
0.12769169723862803,0.5,0.2,0.0,0.3081796665232768,0.13355170019830995
0.12862119945753503,0.5,0.2,0.0,0.3090979252539796,0.13494441435820292
0.12948545998058514,0.5,0.2,0.0,0.3100392155558997,0.1364942090663022
0.13021919338954052,0.5,0.2,0.0,0.310914415262153,0.1380950299397424
0.13104336164932928,0.5,0.2,0.0,0.31143312630087067,0.13949674871704848
0.1318234117789229,0.5,0.2,0.0,0.0002630305570269614,0.14154279789591423
0.1325332265076797,0.5,0.2,0.0,0.31353300477228174,0.14331570701324925
0.13322233241707568,0.5,0.2,0.0,0.314335104274237,0.14484148940824693
0.13395945456433808,0.5,0.2,0.0,0.00026527363178898366,0.14609913430694338
0.13473502956684397,0.5,0.2,0.0,0.31569596972137465,0.14751586077993795
0.13546359880428918,0.5,0.2,0.0,0.31642096352838545,0.14897660982695213
0.13614348045142047,0.5,0.2,0.0,0.3171028983109467,0.1501151936731865
0.13688091104811706,0.5,0.2,0.0,0.3176676724920987,0.15160095554634817
0.13757624852068318,0.5,0.2,0.0,0.31845575277679133,0.15249941626156646
0.13831542010923809,0.5,0.2,0.0,0.3190495667651303,0.15376006269940062
